pitch_type,prev_pitch,prev_type,stand,balls,strikes,runner,outs_when_up,inning,run_diff
Cutter,Cutter,B,L,1,2,0,1,6,-1
Slider,Cutter,X,L,0,0,0,2,6,-1
2 Seam Fastball,Slider,B,L,1,0,0,2,6,-1
2 Seam Fastball,2 Seam Fastball,B,L,2,0,0,2,6,-1
Slider,2 Seam Fastball,X,L,0,0,0,0,7,-1
Cutter,Slider,B,L,1,0,0,0,7,-1
Four-Seam Fastball,Cutter,B,L,2,0,0,0,7,-1
Cutter,Four-Seam Fastball,S,L,2,1,0,0,7,-1
Four-Seam Fastball,Cutter,S,L,2,2,0,0,7,-1
Slider,Four-Seam Fastball,S,L,2,2,0,0,7,-1
Slider,Slider,S,L,2,2,0,0,7,-1
Cutter,Slider,B,L,3,2,0,0,7,-1
Cutter,Cutter,X,L,0,0,0,1,7,-1
Cutter,Cutter,S,L,0,1,0,1,7,-1
Slider,Cutter,X,R,0,0,0,2,7,-1
Cutter,Slider,B,R,1,0,0,2,7,-1
Slider,Cutter,S,R,1,1,0,2,7,-1
Four-Seam Fastball,Slider,X,R,0,0,0,0,8,-1
Four-Seam Fastball,Four-Seam Fastball,S,R,0,1,0,0,8,-1
Four-Seam Fastball,Four-Seam Fastball,X,L,0,0,0,1,8,-1
Cutter,Four-Seam Fastball,S,L,0,1,0,1,8,-1
Cutter,Cutter,S,L,0,2,0,1,8,-1
Slider,Cutter,X,R,0,0,1,1,8,-1
Four-Seam Fastball,Slider,X,L,0,0,1,2,8,-1
Slider,Four-Seam Fastball,S,L,0,1,1,2,8,-1
